block_id,plot_id,treatment,plant_id,visit,disease_severity,dead,phytotoxicity,non_target_count,cost_cny_plot,implementation_score,source_type
4,B4_P3,integrated,B4_P3_plant5,3,2,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant6,1,1,0,2,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant6,2,0,1,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant6,3,0,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant7,1,2,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant7,2,0,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant7,3,1,1,2,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant8,1,1,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant8,2,0,0,1,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant8,3,1,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant9,1,1,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant9,2,1,0,1,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant9,3,1,0,2,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant10,1,0,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant10,2,0,0,1,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant10,3,0,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant11,1,0,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant11,2,0,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant11,3,1,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant12,1,2,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant12,2,1,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant12,3,2,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant13,1,0,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant13,2,0,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant13,3,1,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant14,1,1,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant14,2,1,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant14,3,2,0,3,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant15,1,1,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant15,2,1,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant15,3,1,0,1,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant16,1,1,0,1,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant16,2,1,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant16,3,0,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant17,1,0,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant17,2,1,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant17,3,0,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant18,1,1,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant18,2,1,0,1,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant18,3,2,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant19,1,1,0,1,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant19,2,2,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant19,3,2,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant20,1,2,0,0,5,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant20,2,0,0,0,7,650,0.98,synthetic_teaching_data
4,B4_P3,integrated,B4_P3_plant20,3,1,0,0,4,650,0.98,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant1,1,0,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant1,2,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant1,3,1,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant2,1,0,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant2,2,0,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant2,3,1,0,1,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant3,1,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant3,2,0,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant3,3,1,0,1,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant4,1,3,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant4,2,1,0,3,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant4,3,3,0,3,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant5,1,0,0,2,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant5,2,0,0,3,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant5,3,1,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant6,1,1,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant6,2,1,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant6,3,3,1,1,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant7,1,0,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant7,2,0,0,2,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant7,3,1,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant8,1,1,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant8,2,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant8,3,1,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant9,1,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant9,2,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant9,3,0,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant10,1,0,1,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant10,2,0,0,2,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant10,3,1,0,1,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant11,1,2,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant11,2,1,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant11,3,1,0,2,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant12,1,1,0,2,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant12,2,2,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant12,3,1,0,2,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant13,1,2,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant13,2,2,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant13,3,2,0,1,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant14,1,1,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant14,2,1,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant14,3,2,0,1,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant15,1,0,0,2,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant15,2,1,0,1,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant15,3,2,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant16,1,1,0,3,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant16,2,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant16,3,1,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant17,1,0,0,2,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant17,2,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant17,3,1,0,0,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant18,1,1,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant18,2,0,0,3,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant18,3,1,0,2,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant19,1,1,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant19,2,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant19,3,0,0,2,7,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant20,1,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant20,2,0,0,0,3,150,0.76,synthetic_teaching_data
4,B4_P4,standard,B4_P4_plant20,3,1,0,0,7,150,0.76,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant1,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant1,2,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant1,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant2,1,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant2,2,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant2,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant3,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant3,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant3,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant4,1,2,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant4,2,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant4,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant5,1,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant5,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant5,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant6,1,2,0,1,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant6,2,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant6,3,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant7,1,4,1,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant7,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant7,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant8,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant8,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant8,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant9,1,2,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant9,2,2,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant9,3,2,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant10,1,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant10,2,4,1,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant10,3,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant11,1,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant11,2,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant11,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant12,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant12,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant12,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant13,1,2,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant13,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant13,3,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant14,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant14,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant14,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant15,1,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant15,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant15,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant16,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant16,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant16,3,4,1,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant17,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant17,2,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant17,3,4,1,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant18,1,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant18,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant18,3,4,1,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant19,1,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant19,2,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant19,3,3,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant20,1,4,1,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant20,2,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P1,control,B5_P1_plant20,3,4,0,0,11,0,0.68,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant1,1,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant1,2,0,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant1,3,1,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant2,1,2,1,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant2,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant2,3,2,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant3,1,0,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant3,2,3,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant3,3,1,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant4,1,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant4,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant4,3,1,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant5,1,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant5,2,0,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant5,3,1,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant6,1,1,1,2,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant6,2,0,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant6,3,1,0,1,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant7,1,4,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant7,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant7,3,2,0,2,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant8,1,2,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant8,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant8,3,1,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant9,1,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant9,2,1,0,1,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant9,3,2,0,1,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant10,1,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant10,2,1,0,2,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant10,3,3,0,2,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant11,1,1,0,1,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant11,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant11,3,2,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant12,1,3,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant12,2,2,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant12,3,2,0,2,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant13,1,1,0,1,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant13,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant13,3,2,0,1,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant14,1,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant14,2,1,1,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant14,3,2,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant15,1,1,0,2,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant15,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant15,3,2,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant16,1,1,0,1,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant16,2,0,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant16,3,2,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant17,1,2,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant17,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant17,3,2,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant18,1,0,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant18,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant18,3,1,0,0,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant19,1,2,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant19,2,1,0,2,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant19,3,2,0,1,3,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant20,1,2,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant20,2,1,0,0,5,650,0.96,synthetic_teaching_data
5,B5_P2,integrated,B5_P2_plant20,3,1,0,1,3,650,0.96,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant1,1,1,0,0,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant1,2,0,0,1,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant1,3,2,0,2,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant2,1,1,0,1,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant2,2,1,0,0,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant2,3,1,0,1,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant3,1,1,0,1,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant3,2,0,0,1,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant3,3,1,1,0,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant4,1,1,0,3,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant4,2,2,0,3,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant4,3,2,0,1,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant5,1,1,0,3,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant5,2,1,0,3,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant5,3,0,0,2,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant6,1,1,1,2,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant6,2,1,0,2,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant6,3,1,0,3,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant7,1,3,0,0,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant7,2,1,0,1,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant7,3,3,0,0,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant8,1,1,0,3,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant8,2,0,0,0,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant8,3,2,0,1,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant9,1,2,0,1,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant9,2,1,0,1,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant9,3,2,0,1,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant10,1,1,0,1,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant10,2,1,0,0,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant10,3,2,0,0,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant11,1,3,0,0,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant11,2,1,0,2,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant11,3,3,0,0,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant12,1,1,0,1,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant12,2,0,0,0,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant12,3,2,0,2,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant13,1,2,0,2,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant13,2,0,0,0,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant13,3,1,0,1,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant14,1,2,0,0,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant14,2,0,0,3,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant14,3,1,0,1,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant15,1,2,0,1,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant15,2,2,0,2,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant15,3,2,0,2,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant16,1,1,0,0,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant16,2,2,0,1,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant16,3,2,0,0,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant17,1,1,0,1,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant17,2,2,0,0,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant17,3,2,0,2,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant18,1,1,0,0,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant18,2,0,0,1,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant18,3,1,0,2,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant19,1,2,1,2,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant19,2,2,0,2,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant19,3,2,0,0,6,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant20,1,2,0,0,3,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant20,2,1,0,0,4,150,0.94,synthetic_teaching_data
5,B5_P3,standard,B5_P3_plant20,3,1,0,0,6,150,0.94,synthetic_teaching_data
5,B5_P4,biocontrol,B5_P4_plant1,1,2,0,1,9,400,0.95,synthetic_teaching_data
5,B5_P4,biocontrol,B5_P4_plant1,2,2,0,0,8,400,0.95,synthetic_teaching_data
5,B5_P4,biocontrol,B5_P4_plant1,3,3,1,0,11,400,0.95,synthetic_teaching_data
