"block_id","plot_id","treatment","tree_id","visit","pest_count","damage_class","dead","non_target_count","cost_cny_plot","implementation_score","source_type"
8,"B8_P3","integrated","B8_P3_T11",1,10,1,0,3,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T11",2,11,2,0,5,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T11",3,2,3,0,4,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T12",1,4,0,0,5,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T12",2,12,2,0,2,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T12",3,3,1,0,5,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T13",1,1,2,0,14,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T13",2,2,0,0,7,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T13",3,4,1,0,7,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T14",1,12,2,0,3,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T14",2,11,2,0,6,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T14",3,17,0,0,3,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T15",1,7,4,0,11,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T15",2,2,1,0,2,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T15",3,2,1,0,2,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T16",1,13,2,1,7,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T16",2,2,2,0,2,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T16",3,4,1,0,8,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T17",1,4,1,0,4,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T17",2,4,2,0,3,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T17",3,13,2,0,8,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T18",1,2,1,0,1,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T18",2,2,2,0,3,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T18",3,5,2,0,2,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T19",1,10,1,0,5,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T19",2,0,1,0,6,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T19",3,4,1,0,3,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T20",1,6,0,0,7,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T20",2,0,2,0,2,800,0.86,"synthetic_teaching_data"
8,"B8_P3","integrated","B8_P3_T20",3,3,1,0,1,800,0.86,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T01",1,4,3,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T01",2,6,3,0,7,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T01",3,9,2,0,8,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T02",1,6,3,0,1,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T02",2,0,1,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T02",3,6,1,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T03",1,12,2,0,0,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T03",2,21,1,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T03",3,3,1,0,9,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T04",1,1,1,0,1,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T04",2,11,2,0,7,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T04",3,7,3,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T05",1,5,1,0,6,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T05",2,14,3,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T05",3,2,1,0,8,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T06",1,0,1,0,1,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T06",2,1,2,0,6,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T06",3,8,3,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T07",1,10,1,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T07",2,0,0,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T07",3,2,0,0,6,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T08",1,3,1,1,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T08",2,1,1,0,8,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T08",3,0,0,0,7,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T09",1,1,2,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T09",2,10,0,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T09",3,3,0,0,7,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T10",1,17,0,0,1,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T10",2,2,0,0,6,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T10",3,7,2,0,3,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T11",1,23,0,0,12,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T11",2,2,1,0,7,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T11",3,26,1,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T12",1,4,1,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T12",2,0,3,0,13,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T12",3,0,0,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T13",1,3,1,0,6,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T13",2,0,1,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T13",3,8,1,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T14",1,0,0,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T14",2,1,1,0,6,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T14",3,0,0,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T15",1,10,0,0,8,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T15",2,0,0,1,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T15",3,1,0,0,6,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T16",1,4,1,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T16",2,2,1,0,3,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T16",3,3,0,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T17",1,1,1,0,13,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T17",2,0,1,0,8,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T17",3,0,1,0,9,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T18",1,2,0,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T18",2,3,1,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T18",3,4,4,0,8,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T19",1,15,3,0,4,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T19",2,11,1,0,2,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T19",3,14,1,0,0,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T20",1,5,1,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T20",2,1,1,0,5,200,0.68,"synthetic_teaching_data"
8,"B8_P4","standard","B8_P4_T20",3,13,1,0,10,200,0.68,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T01",1,1,2,0,7,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T01",2,9,0,0,4,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T01",3,12,1,0,7,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T02",1,1,2,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T02",2,8,0,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T02",3,4,1,0,0,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T03",1,34,1,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T03",2,13,1,0,2,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T03",3,48,2,0,1,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T04",1,15,1,0,5,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T04",2,8,0,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T04",3,3,1,0,10,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T05",1,4,1,0,2,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T05",2,40,4,0,1,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T05",3,51,3,0,5,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T06",1,27,1,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T06",2,29,1,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T06",3,46,3,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T07",1,5,2,0,10,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T07",2,10,0,0,6,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T07",3,11,1,1,1,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T08",1,4,0,0,4,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T08",2,3,1,0,7,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T08",3,5,0,0,2,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T09",1,3,2,0,24,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T09",2,7,1,0,11,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T09",3,7,2,0,6,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T10",1,25,2,0,1,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T10",2,21,1,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T10",3,8,0,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T11",1,4,0,0,5,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T11",2,3,1,0,4,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T11",3,44,1,0,11,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T12",1,15,1,0,4,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T12",2,1,2,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T12",3,2,2,0,4,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T13",1,8,1,0,5,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T13",2,13,2,0,14,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T13",3,5,2,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T14",1,14,0,0,2,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T14",2,15,1,0,1,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T14",3,51,1,0,5,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T15",1,27,1,0,9,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T15",2,12,2,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T15",3,25,3,0,6,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T16",1,1,0,0,12,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T16",2,9,1,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T16",3,14,1,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T17",1,0,2,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T17",2,1,1,0,5,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T17",3,1,1,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T18",1,10,4,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T18",2,0,2,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T18",3,12,2,0,2,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T19",1,7,2,0,13,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T19",2,7,3,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T19",3,6,1,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T20",1,3,3,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T20",2,4,3,0,8,0,0.64,"synthetic_teaching_data"
9,"B9_P1","control","B9_P1_T20",3,4,0,0,3,0,0.64,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T01",1,0,1,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T01",2,17,2,0,4,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T01",3,0,3,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T02",1,1,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T02",2,1,1,0,6,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T02",3,1,2,0,6,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T03",1,18,2,0,1,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T03",2,10,1,0,1,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T03",3,11,2,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T04",1,0,0,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T04",2,1,1,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T04",3,2,0,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T05",1,0,1,0,15,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T05",2,1,0,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T05",3,1,0,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T06",1,4,0,0,0,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T06",2,5,2,0,1,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T06",3,15,2,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T07",1,4,0,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T07",2,15,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T07",3,14,1,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T08",1,11,1,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T08",2,15,2,0,4,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T08",3,20,0,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T09",1,3,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T09",2,0,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T09",3,0,1,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T10",1,4,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T10",2,4,3,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T10",3,3,1,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T11",1,4,0,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T11",2,11,1,0,1,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T11",3,1,0,0,0,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T12",1,2,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T12",2,9,1,0,4,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T12",3,3,0,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T13",1,1,1,0,0,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T13",2,0,0,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T13",3,1,0,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T14",1,1,0,0,4,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T14",2,2,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T14",3,0,0,0,8,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T15",1,5,0,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T15",2,10,1,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T15",3,17,1,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T16",1,5,2,1,0,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T16",2,8,1,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T16",3,6,3,0,0,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T17",1,2,1,0,2,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T17",2,6,2,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T17",3,0,1,0,4,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T18",1,1,0,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T18",2,12,2,0,6,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T18",3,4,2,0,6,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T19",1,1,0,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T19",2,0,1,0,1,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T19",3,1,0,0,1,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T20",1,9,1,0,3,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T20",2,12,2,0,4,800,0.98,"synthetic_teaching_data"
9,"B9_P2","integrated","B9_P2_T20",3,1,2,0,5,800,0.98,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T01",1,0,2,0,7,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T01",2,0,0,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T01",3,7,3,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T02",1,1,2,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T02",2,2,1,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T02",3,2,1,0,9,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T03",1,4,0,0,2,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T03",2,0,1,1,10,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T03",3,2,0,0,2,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T04",1,4,1,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T04",2,4,0,0,1,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T04",3,17,0,0,2,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T05",1,6,2,0,6,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T05",2,5,2,0,10,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T05",3,1,0,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T06",1,5,1,0,1,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T06",2,0,1,0,1,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T06",3,1,2,0,8,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T07",1,0,0,0,9,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T07",2,1,1,0,4,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T07",3,6,1,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T08",1,0,2,0,7,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T08",2,6,1,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T08",3,1,1,0,4,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T09",1,2,1,0,1,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T09",2,0,3,0,4,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T09",3,1,0,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T10",1,3,1,0,14,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T10",2,0,3,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T10",3,8,1,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T11",1,3,0,0,4,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T11",2,19,1,0,6,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T11",3,1,1,0,2,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T12",1,1,0,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T12",2,8,0,0,7,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T12",3,3,2,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T13",1,1,1,0,4,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T13",2,0,0,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T13",3,2,0,0,15,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T14",1,2,1,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T14",2,0,1,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T14",3,1,2,0,8,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T15",1,0,1,0,1,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T15",2,3,2,0,6,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T15",3,4,0,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T16",1,2,0,0,1,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T16",2,0,1,0,6,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T16",3,0,0,0,0,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T17",1,1,1,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T17",2,14,3,0,6,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T17",3,2,1,0,9,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T18",1,0,0,0,0,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T18",2,0,0,0,2,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T18",3,3,0,0,6,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T19",1,0,0,0,8,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T19",2,1,0,0,0,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T19",3,1,0,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T20",1,5,1,0,5,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T20",2,4,0,0,11,200,0.77,"synthetic_teaching_data"
9,"B9_P3","standard","B9_P3_T20",3,4,0,0,3,200,0.77,"synthetic_teaching_data"
9,"B9_P4","biocontrol","B9_P4_T01",1,13,1,0,3,500,0.86,"synthetic_teaching_data"
9,"B9_P4","biocontrol","B9_P4_T01",2,1,0,0,2,500,0.86,"synthetic_teaching_data"
9,"B9_P4","biocontrol","B9_P4_T01",3,14,0,0,3,500,0.86,"synthetic_teaching_data"
9,"B9_P4","biocontrol","B9_P4_T02",1,1,0,0,3,500,0.86,"synthetic_teaching_data"
9,"B9_P4","biocontrol","B9_P4_T02",2,1,2,0,4,500,0.86,"synthetic_teaching_data"
9,"B9_P4","biocontrol","B9_P4_T02",3,4,2,0,2,500,0.86,"synthetic_teaching_data"
9,"B9_P4","biocontrol","B9_P4_T03",1,3,0,0,1,500,0.86,"synthetic_teaching_data"
