"landscape_id","site_id","period","quadrat_id","species_id","abundance","native","guild","source_type"
5,"L5_C","before","L5_C_Q2","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP15",8,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP16",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP17",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP18",7,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP19",9,0,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP20",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP21",3,0,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP24",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q2","SP25",0,0,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP01",0,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP02",4,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP03",8,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP04",1,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP06",13,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP07",6,0,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP09",16,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP10",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP11",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP13",5,0,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP15",11,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP16",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP17",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP18",7,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP19",11,0,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP20",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP21",1,0,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP24",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q3","SP25",10,0,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP01",0,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP02",0,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP03",27,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP04",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP06",21,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP07",7,0,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP09",12,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP10",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP11",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP13",0,0,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP15",6,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP16",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP17",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP18",1,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP19",7,0,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP20",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP21",3,0,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP24",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q4","SP25",9,0,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP01",0,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP02",11,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP03",12,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP04",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP06",6,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP07",0,0,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP09",15,1,"tree","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP10",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP11",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP13",0,0,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP15",9,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP16",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP17",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP18",0,1,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP19",23,0,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP20",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP21",2,0,"herb","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP24",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","before","L5_C_Q5","SP25",3,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP01",0,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP02",4,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP03",5,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP04",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP06",30,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP07",3,0,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP09",20,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP10",2,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP11",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP13",2,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP15",16,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP16",1,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP17",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP18",2,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP19",13,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP20",1,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP21",10,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP24",3,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q1","SP25",11,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP01",1,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP02",5,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP03",14,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP04",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP06",11,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP07",0,0,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP09",14,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP10",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP11",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP13",5,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP15",9,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP16",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP17",1,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP18",7,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP19",9,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP20",1,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP21",3,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP24",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q2","SP25",2,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP01",0,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP02",0,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP03",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP04",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP06",8,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP07",3,0,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP09",17,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP10",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP11",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP13",6,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP15",3,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP16",1,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP17",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP18",8,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP19",8,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP20",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP21",7,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP24",1,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q3","SP25",0,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP01",0,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP02",4,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP03",5,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP04",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP06",18,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP07",0,0,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP09",14,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP10",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP11",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP13",0,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP15",11,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP16",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP17",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP18",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP19",11,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP20",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP21",11,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP22",0,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP24",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q4","SP25",3,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP01",0,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP02",5,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP03",5,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP04",1,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP05",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP06",23,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP07",12,0,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP08",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP09",8,1,"tree","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP10",5,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP11",1,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP12",0,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP13",1,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP14",0,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP15",2,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP16",1,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP17",1,0,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP18",0,1,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP19",23,0,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP20",1,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP21",7,0,"herb","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP22",1,1,"graminoid","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP23",0,1,"fern","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP24",2,1,"shrub","synthetic_teaching_data"
5,"L5_C","after","L5_C_Q5","SP25",0,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP01",0,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP02",2,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP03",18,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP04",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP05",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP06",20,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP07",8,0,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP08",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP09",8,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP10",6,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP11",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP12",0,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP13",0,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP14",0,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP15",14,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP16",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP17",0,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP18",2,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP19",4,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP20",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP21",3,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP22",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP23",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP24",0,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q1","SP25",10,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP01",0,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP02",9,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP03",12,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP04",1,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP05",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP06",7,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP07",7,0,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP08",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP09",24,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP10",6,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP11",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP12",0,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP13",3,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP14",0,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP15",14,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP16",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP17",0,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP18",1,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP19",0,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP20",1,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP21",12,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP22",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP23",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP24",2,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q2","SP25",2,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP01",0,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP02",3,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP03",9,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP04",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP05",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP06",13,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP07",5,0,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP08",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP09",24,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP10",5,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP11",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP12",0,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP13",3,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP14",0,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP15",11,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP16",2,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP17",0,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP18",2,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP19",5,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP20",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP21",6,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP22",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP23",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP24",2,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q3","SP25",2,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP01",0,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP02",4,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP03",0,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP04",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP05",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP06",23,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP07",1,0,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP08",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP09",0,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP10",6,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP11",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP12",0,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP13",5,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP14",0,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP15",30,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP16",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP17",2,0,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP18",4,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP19",9,0,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP20",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP21",6,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP22",0,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP23",0,1,"fern","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP24",0,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q4","SP25",2,0,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q5","SP01",0,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q5","SP02",7,1,"tree","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q5","SP03",19,1,"shrub","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q5","SP04",1,1,"graminoid","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q5","SP05",0,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q5","SP06",9,1,"herb","synthetic_teaching_data"
6,"L6_R","before","L6_R_Q5","SP07",4,0,"tree","synthetic_teaching_data"
